idade,estado_civil,nivel_educacao,num_dependentes,tipo_emprego,anos_emprego,renda_mensal,regiao,possui_imovel,possui_veiculo,valor_emprestimo,finalidade_emprestimo,score_credito,divida_total,inadimplencias,num_emprestimos_anteriores,historico_pagamento,tempo_conta_bancaria,num_contas_bancarias,num_cartoes_credito,aprovado
64,Solteiro,Fundamental,0,CLT,1,3168,Norte,1,0,30681,Pessoal,679,2178,0,5,Excelente,15,3,4,1
55,Solteiro,Fundamental,2,Autonomo,0,1922,Sudeste,1,0,16638,Saude,679,8796,0,1,Ruim,5,3,1,1
32,Casado,Medio,2,CLT,0,4392,Sudeste,0,1,13236,Saude,653,21980,0,3,Ruim,1,4,0,1
38,Casado,Fundamental,2,Servidor_Publico,9,7690,Nordeste,1,1,27863,Saude,590,3986,1,0,Bom,3,4,1,1
52,Solteiro,Superior,1,Autonomo,5,5398,Sudeste,1,0,51591,Casa,598,13918,1,2,Excelente,9,2,2,1
74,Viuvo,Medio,1,Autonomo,1,7940,Sudeste,1,1,16711,Negocio,735,6227,0,3,Ruim,6,2,1,1
70,Divorciado,Superior,1,CLT,4,10048,Norte,0,1,35008,Negocio,661,5440,2,2,Bom,4,4,1,1
70,Casado,Medio,2,CLT,3,3899,Sul,1,1,13014,Casa,668,13217,0,3,Regular,1,3,1,1
63,Divorciado,Superior,2,CLT,5,24055,Nordeste,0,1,11677,Casa,628,1220,0,1,Excelente,7,2,4,1
69,Casado,Medio,0,Autonomo,1,3994,Nordeste,1,1,20753,Saude,685,6691,1,1,Regular,2,2,2,1
31,Casado,Superior,2,CLT,9,4326,Centro-Oeste,0,1,21772,Pessoal,715,21743,0,0,Excelente,2,2,2,1
53,Divorciado,Medio,2,CLT,1,3214,Sudeste,1,1,45900,Saude,557,6735,1,0,Regular,8,2,1,1
29,Solteiro,Superior,1,Autonomo,5,6817,Sudeste,0,1,9885,Educacao,679,8160,0,2,Ruim,4,2,0,1
34,Divorciado,Pos-Graduacao,4,CLT,0,4128,Sudeste,1,0,151283,Pessoal,597,7095,0,2,Regular,1,1,4,1
56,Casado,Medio,3,Autonomo,2,4687,Sudeste,0,0,6413,Casa,651,54864,1,0,Ruim,6,2,0,1
26,Casado,Medio,0,CLT,2,4345,Sudeste,1,1,32288,Casa,703,11906,0,0,Regular,1,4,1,1
52,Casado,Pos-Graduacao,4,Desempregado,3,4286,Sudeste,1,0,21416,Negocio,474,2261,0,1,Regular,8,2,2,0
30,Casado,Medio,1,Servidor_Publico,0,5404,Sudeste,0,1,16015,Casa,511,3408,0,2,Bom,3,1,0,1
32,Casado,Superior,2,Autonomo,7,3751,Centro-Oeste,1,0,23386,Casa,554,8901,0,2,Bom,5,3,2,1
35,Solteiro,Medio,3,Desempregado,1,3858,Nordeste,0,1,46061,Pessoal,546,28505,1,0,Bom,5,3,2,0
68,Casado,Medio,1,Empresario,5,9355,Sudeste,1,1,52156,Veiculo,603,15695,1,3,Excelente,0,3,2,1
50,Casado,Superior,1,CLT,8,4121,Sudeste,1,0,22605,Negocio,789,21859,1,0,Bom,6,3,5,1
23,Divorciado,Medio,4,CLT,4,6186,Sul,1,1,35081,Educacao,737,2618,0,2,Bom,12,3,2,1
44,Casado,Pos-Graduacao,0,CLT,6,2882,Nordeste,0,1,9281,Casa,561,15226,0,0,Bom,13,3,3,1
40,Casado,Medio,0,CLT,5,3763,Sudeste,0,1,23215,Educacao,706,3874,1,7,Regular,6,4,2,1
44,Casado,Fundamental,1,Servidor_Publico,2,2345,Nordeste,0,1,36882,Educacao,615,7186,0,0,Regular,20,2,1,1
51,Casado,Medio,3,Autonomo,8,14952,Nordeste,1,1,4331,Negocio,654,18960,0,2,Ruim,5,2,0,1
73,Viuvo,Superior,4,Empresario,1,11218,Sul,1,1,28702,Casa,521,4588,1,1,Bom,1,1,2,1
63,Casado,Pos-Graduacao,0,Autonomo,4,7025,Sudeste,1,0,23515,Casa,487,1919,0,0,Regular,6,3,1,1
55,Solteiro,Superior,3,Servidor_Publico,6,17866,Sudeste,1,0,74298,Negocio,693,5607,1,0,Ruim,14,1,0,1
31,Casado,Medio,0,CLT,2,7802,Sudeste,1,0,30751,Casa,623,9145,0,1,Regular,2,4,4,1
53,Casado,Superior,5,Autonomo,1,4432,Sudeste,1,1,39492,Casa,672,16041,1,3,Regular,1,2,2,1
70,Divorciado,Superior,2,Autonomo,3,6145,Sudeste,0,0,21650,Pessoal,779,3330,0,0,Regular,20,4,2,1
25,Solteiro,Medio,0,Servidor_Publico,8,11119,Norte,1,1,44606,Casa,596,4655,2,2,Regular,8,2,1,1
52,Casado,Medio,0,Servidor_Publico,13,2898,Sudeste,0,1,42185,Negocio,597,10048,0,2,Bom,0,2,3,1
36,Solteiro,Superior,0,CLT,3,2431,Sudeste,1,0,9458,Casa,796,13986,2,0,Bom,4,2,0,1
47,Casado,Pos-Graduacao,0,CLT,5,6270,Centro-Oeste,1,1,34502,Pessoal,621,9925,0,0,Excelente,1,1,1,1
31,Divorciado,Superior,3,CLT,11,3456,Sudeste,1,1,69271,Saude,539,6998,1,4,Regular,2,1,4,1
37,Divorciado,Medio,0,Servidor_Publico,0,1266,Sudeste,0,1,59102,Educacao,693,3867,1,1,Bom,0,2,0,1
66,Divorciado,Fundamental,5,CLT,1,2331,Sudeste,0,0,27498,Educacao,596,19675,0,0,Ruim,1,4,2,0
42,Casado,Fundamental,2,CLT,6,4077,Sudeste,1,0,34799,Negocio,537,27269,0,2,Regular,4,2,1,1
57,Casado,Pos-Graduacao,2,Empresario,8,5058,Norte,1,1,55933,Pessoal,628,4516,2,0,Ruim,0,4,2,0
41,Casado,Superior,0,CLT,9,5150,Norte,1,0,10817,Casa,702,5042,0,1,Ruim,13,5,2,1
31,Casado,Superior,4,CLT,2,16368,Sudeste,1,1,39320,Casa,504,16053,1,0,Bom,8,1,2,1
43,Divorciado,Medio,2,Servidor_Publico,0,4339,Sudeste,0,0,5559,Veiculo,501,9578,0,7,Bom,2,3,1,1
55,Solteiro,Superior,3,Desempregado,2,5807,Sudeste,0,1,53631,Negocio,611,14499,1,1,Pessimo,0,2,2,0
40,Casado,Fundamental,5,CLT,1,1852,Sul,0,1,19775,Casa,509,10625,0,7,Pessimo,30,1,3,0
39,Casado,Superior,0,Empresario,1,4823,Centro-Oeste,0,1,25105,Educacao,492,11845,1,1,Bom,4,1,1,1
65,Divorciado,Superior,0,CLT,7,6006,Sudeste,0,0,17252,Saude,620,5392,0,1,Ruim,3,1,3,1
74,Divorciado,Fundamental,3,CLT,0,2153,Sudeste,0,1,26034,Veiculo,730,1098,0,4,Excelente,1,3,0,1
36,Solteiro,Medio,3,Autonomo,8,2806,Sul,1,0,33001,Educacao,698,9831,0,1,Excelente,1,2,1,1
63,Solteiro,Fundamental,2,Servidor_Publico,2,6591,Centro-Oeste,0,0,49190,Pessoal,609,16154,1,1,Regular,9,1,1,1
68,Divorciado,Medio,1,Desempregado,4,3541,Sudeste,0,0,76084,Veiculo,748,10784,0,0,Bom,4,4,1,1
20,Casado,Superior,2,CLT,0,4621,Nordeste,1,1,27968,Veiculo,793,3842,0,5,Ruim,24,1,3,1
59,Solteiro,Medio,1,Servidor_Publico,2,6798,Sudeste,0,1,7120,Saude,669,4542,1,0,Regular,18,3,1,1
36,Solteiro,Superior,0,CLT,0,16682,Sudeste,0,1,76459,Pessoal,583,94569,0,3,Ruim,1,5,3,1
26,Viuvo,Superior,1,Empresario,16,4302,Nordeste,0,1,8286,Veiculo,776,11519,2,1,Excelente,30,2,0,1
45,Casado,Superior,0,CLT,8,14207,Centro-Oeste,1,1,19190,Saude,771,774,1,0,Ruim,25,2,1,1
37,Casado,Pos-Graduacao,1,Servidor_Publico,3,1517,Sul,1,0,18173,Pessoal,645,4563,0,0,Bom,9,1,4,1
62,Casado,Superior,5,CLT,1,5372,Sudeste,1,1,27153,Casa,742,6522,0,5,Regular,2,2,1,1
24,Casado,Medio,3,Desempregado,13,4022,Sudeste,0,1,9790,Negocio,541,2348,1,2,Regular,1,2,2,0
31,Casado,Medio,4,CLT,2,3570,Norte,1,1,9417,Veiculo,413,7116,0,2,Excelente,0,3,3,1
26,Casado,Superior,3,CLT,0,7294,Sul,0,1,26443,Casa,522,4949,1,1,Pessimo,0,3,0,0
72,Divorciado,Fundamental,1,Servidor_Publico,4,4320,Nordeste,0,1,14210,Veiculo,640,9856,0,0,Bom,10,1,3,1
74,Casado,Pos-Graduacao,3,Empresario,14,1458,Sudeste,1,0,78974,Saude,612,6094,0,2,Ruim,17,2,0,1
36,Solteiro,Medio,4,Desempregado,0,1895,Norte,1,1,17314,Negocio,716,4023,0,2,Regular,8,4,2,0
64,Solteiro,Pos-Graduacao,4,CLT,1,7579,Norte,0,1,11817,Casa,471,5774,3,2,Excelente,8,2,2,1
69,Solteiro,Superior,2,CLT,13,1840,Sudeste,1,1,102484,Casa,473,18902,1,1,Ruim,3,2,0,0
31,Casado,Pos-Graduacao,0,Empresario,0,7702,Nordeste,0,1,39181,Educacao,696,8639,0,6,Bom,6,4,4,1
73,Casado,Pos-Graduacao,0,CLT,0,5296,Sudeste,0,0,236466,Casa,476,6534,3,0,Bom,6,5,2,0
55,Casado,Fundamental,0,Servidor_Publico,4,4437,Sudeste,0,0,5779,Saude,592,11513,0,0,Excelente,1,1,1,1
70,Divorciado,Superior,5,Autonomo,9,4680,Sudeste,1,0,31767,Negocio,622,8090,1,4,Bom,8,1,4,1
53,Casado,Medio,1,Servidor_Publico,3,6693,Nordeste,0,0,39675,Pessoal,554,2679,1,2,Regular,0,4,3,1
57,Casado,Pos-Graduacao,3,Autonomo,26,2424,Sudeste,1,1,27508,Casa,677,16099,1,1,Bom,2,1,2,1
34,Casado,Superior,1,Autonomo,5,5041,Nordeste,0,1,20138,Educacao,413,4340,0,3,Regular,5,3,1,1
47,Casado,Fundamental,2,Servidor_Publico,0,2480,Sudeste,1,1,72874,Veiculo,803,5752,0,1,Ruim,4,1,2,1
26,Casado,Pos-Graduacao,0,Autonomo,24,5421,Nordeste,0,0,39070,Veiculo,586,1783,1,0,Pessimo,7,1,3,1
50,Solteiro,Medio,0,Servidor_Publico,2,7243,Sudeste,0,0,6964,Saude,602,18433,0,2,Ruim,5,2,1,1
73,Casado,Medio,1,Autonomo,1,5429,Sudeste,1,0,13420,Casa,850,9178,0,0,Bom,0,1,2,1
69,Casado,Superior,2,Servidor_Publico,4,7080,Nordeste,1,0,10601,Casa,484,10773,1,0,Bom,22,1,2,1
42,Solteiro,Pos-Graduacao,0,Servidor_Publico,1,3229,Sul,0,1,24417,Casa,515,18284,1,0,Regular,8,2,1,1
31,Solteiro,Pos-Graduacao,3,Servidor_Publico,0,4734,Centro-Oeste,1,0,57474,Veiculo,760,18441,0,1,Ruim,12,1,0,1
28,Solteiro,Superior,1,Empresario,0,4260,Nordeste,0,0,19862,Casa,464,4006,0,0,Regular,9,1,1,1
70,Divorciado,Medio,3,CLT,2,4096,Nordeste,1,1,21971,Pessoal,669,8201,0,4,Regular,1,1,0,1
52,Casado,Medio,0,Servidor_Publico,9,3040,Centro-Oeste,1,0,12292,Saude,559,7436,1,2,Bom,16,2,3,1
58,Divorciado,Medio,2,Desempregado,4,3792,Sudeste,0,0,49467,Casa,458,6764,1,0,Regular,24,5,3,0
31,Casado,Medio,0,CLT,35,2520,Sudeste,1,1,72122,Veiculo,672,3624,1,2,Bom,0,1,3,1
47,Solteiro,Superior,3,Servidor_Publico,1,1778,Centro-Oeste,0,1,26213,Negocio,675,33692,1,3,Regular,1,2,4,0
58,Divorciado,Superior,1,CLT,1,3227,Nordeste,0,1,95226,Casa,620,22340,1,2,Ruim,27,2,0,0
21,Viuvo,Superior,2,CLT,0,7155,Sudeste,1,1,17408,Veiculo,826,12624,0,0,Pessimo,2,1,4,1
21,Solteiro,Fundamental,4,Autonomo,0,5655,Sudeste,0,1,8799,Casa,542,31470,0,0,Ruim,10,1,2,0
45,Solteiro,Medio,0,Empresario,1,2312,Sudeste,0,0,51200,Educacao,706,13022,1,4,Ruim,0,1,1,0
25,Casado,Medio,0,CLT,7,3852,Sudeste,0,0,24916,Pessoal,652,5984,0,0,Bom,7,3,0,1
19,Viuvo,Superior,3,CLT,11,7446,Sudeste,1,1,16898,Educacao,717,5316,3,0,Regular,7,5,2,1
58,Divorciado,Medio,2,CLT,18,3755,Sudeste,0,1,28605,Negocio,569,11917,2,2,Bom,16,2,2,1
63,Solteiro,Medio,0,CLT,1,2099,Norte,0,1,7574,Educacao,481,2042,0,0,Excelente,7,1,0,1
39,Casado,Medio,1,Autonomo,10,19045,Sudeste,0,1,6644,Veiculo,551,19277,0,7,Ruim,0,1,5,1
58,Casado,Superior,0,CLT,1,4446,Sudeste,0,0,28971,Negocio,613,1590,0,4,Excelente,3,4,4,1
73,Casado,Medio,0,Desempregado,0,2445,Nordeste,1,0,38081,Negocio,688,24400,1,2,Excelente,2,1,4,0
72,Casado,Medio,1,CLT,10,5446,Sudeste,0,0,82050,Negocio,621,13315,1,3,Excelente,5,2,1,1
33,Solteiro,Superior,3,Autonomo,5,4668,Sudeste,1,0,54683,Casa,641,56995,0,1,Excelente,3,1,4,1
46,Casado,Superior,1,Autonomo,0,1949,Sudeste,1,1,44725,Negocio,792,9701,1,3,Excelente,1,1,0,1
66,Casado,Fundamental,2,Desempregado,2,5197,Centro-Oeste,0,0,74335,Negocio,617,15614,1,2,Regular,6,1,4,0
65,Casado,Medio,4,Autonomo,1,8868,Sudeste,0,0,39811,Casa,566,16268,0,0,Ruim,2,4,4,1
47,Casado,Medio,1,Autonomo,6,4273,Sudeste,1,1,20427,Casa,664,3342,0,5,Ruim,11,3,2,1
29,Solteiro,Medio,2,Servidor_Publico,3,1427,Centro-Oeste,1,1,55821,Saude,448,2786,0,4,Regular,2,1,2,1
52,Casado,Medio,3,CLT,22,6033,Sudeste,1,0,54202,Veiculo,448,3185,0,5,Ruim,4,1,1,1
28,Solteiro,Medio,0,CLT,0,7056,Nordeste,1,1,26735,Saude,606,7842,0,2,Regular,10,2,4,1
63,Solteiro,Medio,1,Autonomo,2,3456,Sudeste,1,1,10302,Pessoal,526,8044,0,1,Pessimo,10,1,0,1
67,Divorciado,Pos-Graduacao,5,Autonomo,3,3472,Nordeste,1,0,6450,Saude,559,8383,2,0,Regular,5,2,4,0
38,Casado,Medio,5,CLT,3,19047,Sul,1,1,52781,Educacao,713,13281,0,0,Excelente,2,3,1,1
38,Casado,Medio,0,Autonomo,1,3311,Sul,0,0,39455,Veiculo,672,3855,0,0,Ruim,4,2,3,1
22,Divorciado,Medio,0,Autonomo,6,2507,Centro-Oeste,1,1,44146,Negocio,612,18750,0,0,Ruim,11,4,0,1
65,Casado,Pos-Graduacao,0,Desempregado,10,4989,Sudeste,0,0,54382,Pessoal,628,12463,1,2,Bom,1,3,1,1
37,Casado,Superior,1,Autonomo,13,6938,Sudeste,0,1,13105,Veiculo,577,39367,1,2,Bom,0,2,1,1
54,Casado,Superior,1,Autonomo,8,6764,Norte,1,1,5994,Pessoal,704,12468,1,1,Regular,5,3,5,1
20,Casado,Superior,2,CLT,9,1117,Sudeste,0,1,40647,Educacao,699,7559,1,1,Regular,5,1,1,1
61,Casado,Medio,4,CLT,3,3306,Sul,0,1,70136,Casa,719,69388,0,1,Ruim,2,1,1,0
50,Divorciado,Pos-Graduacao,1,CLT,8,9815,Sudeste,0,1,35649,Pessoal,714,7450,0,2,Regular,3,3,1,1
70,Solteiro,Medio,3,Autonomo,1,5979,Nordeste,0,0,8192,Negocio,625,10823,1,6,Regular,0,1,5,1
26,Casado,Medio,0,Servidor_Publico,2,2341,Sudeste,0,1,32615,Pessoal,550,12513,0,2,Bom,0,1,2,1
26,Casado,Fundamental,0,Servidor_Publico,1,10357,Centro-Oeste,1,0,10940,Negocio,603,20559,1,0,Pessimo,10,2,1,1
21,Solteiro,Superior,1,Empresario,3,8768,Sudeste,0,1,7832,Casa,631,8826,0,1,Bom,3,4,4,1
52,Casado,Fundamental,0,CLT,1,4113,Sudeste,1,1,26738,Saude,552,128930,2,3,Regular,0,5,3,0
34,Solteiro,Superior,1,CLT,16,8330,Sudeste,1,0,30638,Negocio,782,4567,0,1,Regular,19,2,3,1
51,Casado,Fundamental,4,CLT,1,16315,Sudeste,1,0,24862,Veiculo,783,35939,0,5,Bom,1,5,2,1
41,Solteiro,Medio,0,Empresario,0,2610,Sudeste,0,1,38196,Negocio,607,1877,0,0,Bom,2,3,2,1
49,Solteiro,Medio,2,Servidor_Publico,3,6858,Sudeste,1,0,14292,Saude,723,3027,1,0,Regular,21,1,3,1
18,Casado,Pos-Graduacao,1,CLT,0,16180,Sul,0,0,28811,Casa,676,1709,0,0,Bom,1,2,0,1
25,Casado,Fundamental,0,CLT,0,7272,Sudeste,1,1,18246,Pessoal,570,3212,0,3,Excelente,20,2,1,1
62,Divorciado,Superior,2,CLT,1,3125,Norte,0,0,21996,Saude,661,1578,0,1,Ruim,7,1,5,1
40,Casado,Superior,3,Desempregado,3,5672,Centro-Oeste,1,0,33347,Saude,542,9028,0,0,Bom,3,1,2,1
64,Divorciado,Pos-Graduacao,1,CLT,2,11180,Sudeste,1,1,62800,Casa,531,3317,0,0,Bom,5,3,1,1
57,Divorciado,Pos-Graduacao,2,Autonomo,8,2671,Sudeste,1,0,33990,Pessoal,667,36856,0,1,Regular,4,1,1,1
29,Solteiro,Pos-Graduacao,4,CLT,6,4826,Nordeste,1,1,44320,Saude,668,13395,2,7,Ruim,9,4,1,0
71,Solteiro,Medio,3,Autonomo,2,4246,Nordeste,0,1,27124,Casa,850,8661,1,1,Excelente,0,2,2,1
29,Solteiro,Medio,0,Desempregado,2,3364,Centro-Oeste,1,1,39739,Negocio,604,10569,0,0,Regular,10,1,2,0
63,Casado,Medio,2,CLT,1,5681,Sul,1,0,61515,Educacao,567,15460,0,1,Bom,21,1,5,1
64,Casado,Superior,1,CLT,7,4626,Sudeste,0,1,120976,Veiculo,712,26707,0,1,Ruim,3,3,2,1
32,Solteiro,Medio,2,CLT,0,7230,Sudeste,0,0,70871,Pessoal,617,4928,0,2,Regular,1,2,1,1
58,Casado,Superior,1,CLT,0,9745,Centro-Oeste,0,0,25743,Pessoal,555,4098,1,1,Excelente,0,1,1,1
36,Casado,Fundamental,0,Servidor_Publico,7,2289,Sudeste,0,0,67220,Casa,561,12268,0,2,Bom,2,3,3,1
43,Casado,Fundamental,2,CLT,3,5117,Sudeste,1,1,41740,Negocio,602,38907,2,4,Excelente,0,2,2,1
69,Casado,Superior,1,Autonomo,0,4760,Nordeste,1,0,16551,Casa,725,2075,0,0,Ruim,1,3,3,1
46,Divorciado,Pos-Graduacao,1,Servidor_Publico,1,5552,Nordeste,0,1,42203,Casa,663,12078,0,3,Bom,6,2,1,1
39,Casado,Superior,4,CLT,13,4869,Nordeste,0,0,10905,Veiculo,536,29465,2,5,Excelente,3,5,1,1
57,Divorciado,Fundamental,4,Autonomo,9,2728,Sul,1,1,42253,Casa,803,14997,0,1,Excelente,13,2,5,1
38,Casado,Pos-Graduacao,1,Autonomo,6,11764,Nordeste,1,0,109254,Negocio,529,11293,0,0,Pessimo,3,1,1,1
68,Casado,Superior,1,CLT,3,15190,Centro-Oeste,0,1,51952,Pessoal,546,13909,0,3,Ruim,1,2,1,1
55,Solteiro,Superior,1,CLT,3,6823,Centro-Oeste,1,1,70073,Casa,736,49186,0,2,Bom,0,3,2,1
37,Solteiro,Medio,1,Autonomo,18,7036,Sudeste,1,0,19879,Veiculo,769,17943,0,0,Regular,7,1,2,1
74,Solteiro,Superior,5,CLT,16,5316,Nordeste,0,0,39525,Casa,655,1717,2,1,Regular,6,3,0,1
46,Solteiro,Medio,2,Autonomo,1,8791,Sul,0,0,47029,Saude,490,7446,2,2,Regular,7,1,5,0
68,Solteiro,Pos-Graduacao,0,Autonomo,8,1134,Sul,1,1,21075,Educacao,629,8844,1,0,Bom,2,5,1,1
21,Casado,Medio,1,CLT,1,4903,Sudeste,0,0,46488,Casa,483,22603,0,2,Bom,14,2,0,1
72,Casado,Superior,2,Servidor_Publico,1,3485,Norte,1,1,38706,Veiculo,850,8806,3,2,Bom,0,1,1,1
24,Casado,Superior,2,Empresario,5,5364,Centro-Oeste,1,0,46903,Casa,648,8233,1,4,Excelente,0,1,1,1
45,Solteiro,Fundamental,2,CLT,2,9467,Nordeste,0,1,11800,Saude,700,8456,0,2,Bom,8,4,1,1
45,Casado,Superior,0,CLT,13,4971,Sudeste,0,1,74673,Educacao,582,10299,0,2,Excelente,6,4,1,1
21,Casado,Superior,0,CLT,0,3958,Sudeste,1,1,38580,Educacao,800,7380,1,2,Bom,4,2,2,1
39,Divorciado,Superior,1,Autonomo,3,2117,Centro-Oeste,1,1,24477,Negocio,569,5328,1,0,Regular,0,1,3,1
29,Casado,Medio,1,Autonomo,12,4602,Sudeste,0,1,24954,Educacao,534,6990,0,3,Bom,0,2,3,1
62,Solteiro,Pos-Graduacao,0,CLT,11,7356,Sudeste,1,0,26080,Educacao,650,10994,0,2,Regular,1,3,1,1
20,Solteiro,Superior,3,CLT,0,2967,Sul,1,1,13861,Negocio,708,15073,3,3,Bom,6,3,0,0
39,Solteiro,Fundamental,1,Servidor_Publico,2,1477,Centro-Oeste,0,1,69656,Veiculo,832,125046,0,3,Excelente,6,4,5,0
61,Solteiro,Superior,4,Servidor_Publico,4,19236,Norte,1,1,58132,Pessoal,781,2144,0,2,Excelente,6,3,1,1
19,Divorciado,Pos-Graduacao,0,Autonomo,0,6009,Sudeste,0,1,61344,Veiculo,739,14576,2,0,Regular,9,1,0,1
41,Solteiro,Superior,0,Autonomo,17,4302,Sudeste,1,0,90269,Pessoal,551,35446,0,4,Excelente,0,1,1,1
51,Solteiro,Medio,1,CLT,12,11323,Sul,1,1,31314,Pessoal,549,3738,2,1,Regular,6,2,2,1
44,Casado,Superior,0,CLT,0,5350,Centro-Oeste,1,1,7153,Pessoal,532,16069,1,6,Bom,1,1,1,1
72,Solteiro,Medio,4,CLT,0,10929,Sudeste,0,0,44493,Casa,604,5625,0,1,Ruim,5,4,1,1
58,Viuvo,Superior,0,Servidor_Publico,0,10381,Nordeste,1,1,43187,Veiculo,428,4834,0,0,Excelente,8,1,1,1
18,Divorciado,Superior,1,Autonomo,12,2287,Nordeste,1,0,93252,Pessoal,756,3892,0,4,Bom,7,2,2,1
25,Casado,Fundamental,4,Servidor_Publico,1,6476,Nordeste,1,1,63937,Pessoal,517,7400,0,3,Ruim,2,1,4,1
40,Casado,Medio,1,Autonomo,2,13837,Sul,1,1,29947,Pessoal,505,7128,1,3,Ruim,2,1,0,1
55,Solteiro,Medio,0,Autonomo,2,2699,Sudeste,1,1,23969,Negocio,579,17210,0,0,Excelente,14,1,0,1
23,Casado,Medio,1,CLT,4,2719,Norte,1,1,60048,Pessoal,485,1911,1,4,Bom,11,1,1,1
39,Casado,Medio,1,CLT,0,3009,Centro-Oeste,0,0,3216,Casa,684,18958,1,2,Regular,1,1,0,1
42,Solteiro,Superior,0,Empresario,1,8385,Nordeste,1,1,32634,Pessoal,523,18541,0,1,Regular,5,2,5,1
35,Solteiro,Superior,1,Autonomo,13,5829,Sudeste,0,1,57327,Veiculo,670,11036,3,4,Ruim,0,1,4,0
34,Casado,Superior,3,Autonomo,11,1538,Sudeste,1,1,24420,Casa,712,79842,1,2,Regular,6,1,0,0
29,Solteiro,Medio,4,CLT,7,6030,Sul,1,0,19816,Negocio,565,27817,2,0,Ruim,5,2,4,0
23,Casado,Fundamental,0,Servidor_Publico,0,4225,Sul,1,1,34059,Pessoal,548,4910,0,1,Bom,1,4,1,1
43,Casado,Medio,0,Servidor_Publico,1,4594,Norte,1,0,79186,Negocio,539,2466,1,2,Regular,3,3,1,1
44,Divorciado,Superior,0,Servidor_Publico,4,2974,Sudeste,1,0,38593,Veiculo,511,4073,0,4,Bom,9,4,1,1
25,Divorciado,Superior,2,CLT,1,6056,Centro-Oeste,1,1,15652,Casa,577,4532,2,0,Ruim,1,5,0,0
36,Solteiro,Superior,1,CLT,12,9230,Sudeste,1,1,71224,Pessoal,626,1302,0,3,Bom,8,1,3,1
59,Casado,Medio,3,CLT,5,3343,Nordeste,0,1,83226,Casa,481,13283,0,3,Bom,2,3,1,1
18,Casado,Fundamental,2,Empresario,0,1790,Nordeste,1,1,14102,Pessoal,555,2177,0,0,Ruim,10,1,1,1
74,Divorciado,Superior,0,Desempregado,11,4097,Centro-Oeste,1,1,252420,Pessoal,635,10229,0,0,Ruim,0,4,3,0
46,Casado,Fundamental,2,Autonomo,15,7737,Sudeste,1,0,26889,Pessoal,623,20699,0,2,Ruim,1,1,0,1
62,Solteiro,Fundamental,0,Autonomo,0,3817,Sudeste,0,0,57454,Educacao,353,32842,0,3,Excelente,1,1,1,1
66,Solteiro,Medio,0,CLT,3,2001,Centro-Oeste,0,1,48144,Casa,683,6301,2,2,Regular,13,5,2,1
52,Casado,Superior,0,CLT,1,7769,Nordeste,1,0,15391,Casa,743,3958,0,3,Regular,3,4,0,1
57,Divorciado,Pos-Graduacao,0,CLT,2,11489,Centro-Oeste,0,1,18746,Educacao,562,30835,0,2,Ruim,4,1,1,1
31,Divorciado,Fundamental,2,Servidor_Publico,0,4974,Nordeste,0,0,28400,Pessoal,446,36549,2,2,Bom,1,1,1,0
52,Casado,Medio,2,CLT,4,1875,Sudeste,0,0,6026,Casa,543,16036,0,0,Regular,0,3,1,1
65,Divorciado,Superior,0,Servidor_Publico,15,4061,Centro-Oeste,1,1,51884,Casa,540,4056,3,0,Bom,5,1,1,1
62,Casado,Superior,5,Autonomo,3,5382,Sudeste,1,1,5904,Saude,739,2171,0,2,Ruim,1,4,1,1
37,Casado,Superior,1,Empresario,0,3023,Centro-Oeste,1,0,27220,Casa,510,24741,0,3,Pessimo,15,4,1,0
73,Casado,Superior,0,Empresario,4,6974,Norte,0,0,15719,Pessoal,584,7618,0,1,Regular,3,1,0,1
66,Casado,Superior,0,Empresario,2,2851,Sudeste,0,1,42746,Saude,787,27995,3,2,Bom,0,1,1,0
30,Casado,Medio,2,Autonomo,9,4990,Nordeste,0,1,4613,Educacao,636,4166,2,2,Bom,0,1,4,1
55,Casado,Superior,5,Servidor_Publico,2,4285,Nordeste,1,1,7116,Casa,639,24555,1,0,Bom,1,1,4,1
66,Divorciado,Pos-Graduacao,2,Servidor_Publico,1,7111,Norte,1,0,16690,Casa,609,33106,0,2,Regular,2,2,5,1
63,Casado,Superior,4,CLT,1,4872,Norte,0,1,40744,Pessoal,717,6361,3,1,Bom,1,3,2,0
66,Casado,Superior,1,CLT,7,4368,Sudeste,0,0,32121,Negocio,660,11032,2,2,Regular,2,2,0,1
25,Casado,Medio,1,Desempregado,1,3035,Nordeste,0,0,62331,Casa,805,2537,0,2,Regular,12,2,2,1
60,Solteiro,Superior,1,Servidor_Publico,7,5018,Nordeste,1,0,29328,Pessoal,816,2601,1,3,Regular,0,1,4,1
37,Solteiro,Superior,2,CLT,1,4204,Norte,1,0,26524,Veiculo,651,11128,3,1,Bom,9,1,0,0
50,Casado,Superior,1,CLT,1,2915,Sul,1,1,11415,Negocio,616,4721,0,1,Ruim,3,2,0,1
43,Divorciado,Superior,3,CLT,3,5408,Norte,1,1,22500,Negocio,636,10308,0,1,Excelente,14,4,2,1
56,Casado,Medio,0,CLT,14,6114,Sudeste,0,1,26486,Pessoal,563,9545,2,3,Regular,6,2,0,1
38,Casado,Superior,1,Desempregado,13,4011,Centro-Oeste,1,1,5198,Pessoal,633,15560,0,1,Ruim,1,4,1,0
70,Casado,Medio,1,Autonomo,1,8595,Nordeste,0,0,13198,Saude,475,13762,3,0,Ruim,19,1,1,0
